source_dataset,date,time,vehicle_type,pickup_location,drop_location,distance_km,fare_amount,payment_method,status,driver_rating,customer_rating
indore_ola,2025-01-01,23:31,eBike,Mhow Naka,Lokmanya Nagar,11.19,392,,Canceled by Customer,,
indore_ola,2025-01-22,02:46,Bike,MR 1,Scheme No. 94,8.07,939,,Canceled by Driver,,
indore_ola,2025-01-27,21:54,eBike,LIG Colony,Super Corridor,10.23,266,,Canceled by Customer,,
indore_ola,2025-01-21,12:31,Bike,Rau,Bhanwarkuan,16.27,895,,Success,3.4,4.2
indore_ola,2025-01-21,03:16,eBike,Nanda Nagar,MR 3,17.63,807,,Success,4.7,4.0
indore_ola,2025-01-13,21:35,Prime Plus,Malharganj,Super Corridor,3.57,404,,Canceled by Customer,,
indore_ola,2025-01-17,05:03,Prime Sedan,Scheme No. 78,Bhanwarkuan,11.79,126,,Success,4.1,4.5
indore_ola,2025-01-08,12:06,Prime SUV,Ring Road,Juni Indore,17.52,185,,Canceled by Driver,,
indore_ola,2025-01-04,03:07,Prime Sedan,MG Road,MR 9,17.87,430,,Canceled by Driver,,
indore_ola,2025-01-05,22:04,Prime Plus,Scheme No. 114,Bada Gwaltoli,8.24,238,,Success,4.5,4.1
indore_ola,2025-01-16,15:26,Mini,Silicon City,LIG Colony,14.78,495,,Success,4.2,3.7
indore_ola,2025-01-19,05:19,Prime Plus,Vijay Nagar,Hira Nagar,8.48,1476,,Success,4.4,4.9
indore_ola,2025-01-06,14:20,Bike,Khajrana,Malharganj,16.29,308,,Canceled by Driver,,
indore_ola,2025-01-22,04:26,eBike,Scheme No. 73,Hira Nagar,9.89,379,,Success,4.3,3.9
indore_ola,2025-01-19,17:14,eBike,Rau,Sapna Sangeeta,10.64,1198,,Canceled by Driver,,
indore_ola,2025-01-15,17:56,Prime Sedan,Palasia,Scheme No. 114,5.53,953,,Success,4.4,3.0
indore_ola,2025-01-06,23:32,Auto,Scheme No. 140,MR 9,4.57,393,,Success,4.0,4.7
indore_ola,2025-01-13,23:46,Prime Plus,Silicon City,Geeta Bhawan,6.77,415,,Canceled by Driver,,
indore_ola,2025-01-11,22:58,Prime Plus,Palasia,Nanda Nagar,14.6,243,,Canceled by Driver,,
indore_ola,2025-01-15,03:31,Prime Plus,MR 3,Bhanwarkuan,16.52,788,,Success,3.3,4.1
indore_ola,2025-01-27,03:46,Bike,Khajrana,Geeta Bhawan,5.81,370,,Canceled by Driver,,
indore_ola,2025-01-11,05:25,eBike,Pipliyahana,Rau,13.36,1156,,Success,4.2,4.7
indore_ola,2025-01-09,10:00,Prime SUV,AB Road,Rajendra Nagar,3.25,124,,Success,3.5,4.2
indore_ola,2025-01-16,09:48,Prime Sedan,Mhow Naka,Silicon City,4.55,146,,Success,3.8,4.6
indore_ola,2025-01-21,12:27,Mini,Saket Nagar,Bhawarkua,2.17,414,,Canceled by Driver,,
indore_ola,2025-01-01,21:52,Auto,MR 2,Sudama Nagar,2.14,330,,Canceled by Driver,,
indore_ola,2025-01-02,21:03,Mini,Tilak Nagar,MR 4,11.17,492,,Incomplete,,
indore_ola,2025-01-21,12:40,Prime SUV,Ring Road,Bhanwarkuan,7.28,818,,Canceled by Driver,,
indore_ola,2025-01-17,02:56,Auto,Navlakha,Scheme No. 72,3.65,491,,Incomplete,,
indore_ola,2025-01-08,20:12,Auto,LIG Colony,Sudama Nagar,9.97,221,,Success,4.5,4.2
indore_ola,2025-01-02,00:02,Prime Plus,Banganga,AB Road,2.0,769,,Success,3.1,3.7
indore_ola,2025-01-13,23:06,Prime Plus,Aerodrome Road,MR 4,19.18,965,,Success,4.7,3.3
indore_ola,2025-01-25,19:10,Prime Plus,Sudama Nagar,MR 2,2.19,732,,Success,3.4,4.2
indore_ola,2025-01-25,05:17,eBike,Scheme No. 114,Tilak Nagar,18.66,1287,,Success,3.2,4.1
indore_ola,2025-01-11,19:04,Prime Plus,Super Corridor,Sapna Sangeeta,14.73,1162,,Success,4.6,3.6
indore_ola,2025-01-12,22:49,Prime Plus,MR 10,Ring Road,9.28,838,,Success,3.9,4.9
indore_ola,2025-01-05,14:35,Mini,Super Corridor,Rajendra Nagar,19.69,343,,Canceled by Driver,,
indore_ola,2025-01-08,21:16,Prime Sedan,Rajendra Nagar,Bhawarkua,6.37,158,,Canceled by Customer,,
indore_ola,2025-01-16,06:53,Prime SUV,Saket Nagar,Juni Indore,16.88,890,,Success,3.3,4.4
indore_ola,2025-01-08,05:58,eBike,Sapna Sangeeta,Patel Nagar,6.64,349,,Incomplete,,
indore_ola,2025-01-18,09:12,eBike,MR 3,Bada Gwaltoli,16.12,477,,Success,4.6,4.4
indore_ola,2025-01-22,20:55,Auto,Scheme No. 140,Navlakha,9.56,967,,Canceled by Driver,,
indore_ola,2025-01-11,14:22,Bike,Scheme No. 140,Patel Nagar,12.27,1498,,Incomplete,,
indore_ola,2025-01-05,12:22,eBike,South Tukoganj,Annapurna,8.85,820,,Canceled by Customer,,
indore_ola,2025-01-18,20:53,Mini,Scheme No. 71,Pipliyahana,15.84,1405,,Canceled by Driver,,
indore_ola,2025-01-21,10:39,Prime SUV,Vijay Nagar,Scheme No. 74,7.75,825,,Success,4.7,3.1
indore_ola,2025-01-10,10:48,Mini,Scheme No. 71,Vijay Nagar,4.91,248,,Incomplete,,
indore_ola,2025-01-31,14:28,Prime Plus,Lasudia Mori,Malharganj,2.99,389,,Canceled by Driver,,
indore_ola,2025-01-31,19:32,Bike,RNT Marg,Tilak Nagar,12.74,493,,Incomplete,,
indore_ola,2025-01-05,14:10,Prime Plus,MR 1,Tilak Nagar,18.02,1092,,Success,4.3,4.6
indore_ola,2025-01-24,06:49,Prime Sedan,Pipliyahana,Scheme No. 78,11.24,946,,Success,4.0,4.4
indore_ola,2025-01-05,02:46,Auto,MR 9,Palasia,18.2,1491,,Canceled by Driver,,
indore_ola,2025-01-30,11:41,Prime Sedan,Ring Road,Patel Nagar,13.85,921,,Canceled by Driver,,
indore_ola,2025-01-08,15:44,Prime Plus,Scheme No. 78,Scheme No. 74,5.86,625,,Success,3.9,5.0
indore_ola,2025-01-15,01:42,Prime Plus,Scheme No. 140,Bhawarkua,11.96,197,,Canceled by Customer,,
indore_ola,2025-01-26,22:13,Mini,Navlakha,RNT Marg,7.98,633,,Incomplete,,
indore_ola,2025-01-02,08:06,Mini,Scheme No. 78,Rau,2.53,381,,Canceled by Driver,,
indore_ola,2025-01-19,22:02,Prime Sedan,RNT Marg,Juni Indore,13.58,171,,Success,3.3,3.4
indore_ola,2025-01-12,22:58,Prime Sedan,Super Corridor,Tilak Nagar,15.77,214,,Canceled by Driver,,
indore_ola,2025-01-10,04:18,Mini,Tilak Nagar,Scheme No. 73,15.72,473,,Success,4.5,4.5
indore_ola,2025-01-28,00:53,Auto,MR 10,Rau,4.52,167,,Success,4.7,4.1
indore_ola,2025-01-12,22:21,eBike,MR 4,Nanda Nagar,17.45,498,,Success,4.8,4.2
indore_ola,2025-01-31,07:00,eBike,RNT Marg,Scheme No. 78,6.24,294,,Canceled by Customer,,
indore_ola,2025-01-26,05:01,Prime SUV,South Tukoganj,MR 9,4.93,153,,Canceled by Customer,,
indore_ola,2025-01-11,12:03,Auto,Scheme No. 114,Sudama Nagar,3.13,615,,Canceled by Customer,,
indore_ola,2025-01-23,12:08,Bike,Scheme No. 74,Rajendra Nagar,9.18,254,,Canceled by Customer,,
indore_ola,2025-01-12,23:21,Prime SUV,Lokmanya Nagar,MR 2,2.8,400,,Canceled by Driver,,
indore_ola,2025-01-09,14:32,Auto,MR 10,Juni Indore,4.2,695,,Success,4.5,4.5
indore_ola,2025-01-21,01:51,Prime SUV,Scheme No. 114,Hira Nagar,3.43,316,,Success,4.9,4.3
indore_ola,2025-01-16,19:43,Prime Plus,Scheme No. 71,Aerodrome Road,19.01,278,,Success,4.5,4.2
indore_ola,2025-01-20,02:42,Prime Sedan,MR 2,Scheme No. 72,3.1,218,,Incomplete,,
indore_ola,2025-01-09,08:08,Auto,Scheme No. 73,Malharganj,7.05,898,,Success,3.2,4.1
indore_ola,2025-01-01,07:44,Auto,Scheme No. 74,Scheme No. 78,8.18,334,,Success,4.7,3.6
indore_ola,2025-01-14,12:32,Prime Sedan,South Tukoganj,MR 2,18.97,368,,Success,3.1,4.5
indore_ola,2025-01-21,16:50,Mini,Chhoti Gwaltoli,MR 4,9.99,201,,Success,4.2,4.6
indore_ola,2025-01-11,00:56,Prime SUV,Scheme No. 72,Pipliyahana,13.75,711,,Canceled by Driver,,
indore_ola,2025-01-13,14:37,Mini,Aerodrome Road,MR 2,5.14,289,,Canceled by Customer,,
indore_ola,2025-01-21,10:09,eBike,LIG Colony,Lasudia Mori,8.79,106,,Success,4.7,3.6
indore_ola,2025-01-09,10:46,Auto,LIG Colony,Patel Nagar,14.73,325,,Success,4.6,4.2
indore_ola,2025-01-27,22:56,Prime SUV,Mhow Naka,Scheme No. 73,4.84,289,,Success,4.9,4.2
indore_ola,2025-01-07,14:27,eBike,Geeta Bhawan,Saket Nagar,9.37,971,,Success,4.9,3.8
indore_ola,2025-01-18,16:57,Auto,Annapurna,Bhawarkua,10.97,555,,Success,4.3,5.0
indore_ola,2025-01-27,09:51,Bike,Navlakha,Saket Nagar,7.16,139,,Incomplete,,
indore_ola,2025-01-07,18:57,Prime SUV,Bada Gwaltoli,Scheme No. 94,18.57,703,,Canceled by Driver,,
indore_ola,2025-01-16,08:55,Prime SUV,Chhoti Gwaltoli,Hira Nagar,16.68,191,,Success,3.0,4.8
indore_ola,2025-01-17,17:04,Bike,Rajendra Nagar,Scheme No. 140,3.9,656,,Incomplete,,
indore_ola,2025-01-08,07:04,eBike,Scheme No. 94,South Tukoganj,11.89,461,,Success,4.8,3.7
indore_ola,2025-01-12,17:06,Mini,Bhanwarkuan,Pipliyahana,17.27,939,,Success,3.5,3.7
indore_ola,2025-01-26,13:08,Prime Plus,Hira Nagar,Mhow Naka,17.63,714,,Canceled by Driver,,
indore_ola,2025-01-07,01:44,Prime Plus,Rau,Scheme No. 74,14.17,355,,Success,4.1,4.9
indore_ola,2025-01-19,06:13,Prime Plus,Silicon City,Scheme No. 78,14.45,229,,Success,4.7,4.1
indore_ola,2025-01-08,06:43,Mini,Scheme No. 72,LIG Colony,7.33,153,,Canceled by Customer,,
indore_ola,2025-01-16,04:01,Bike,Scheme No. 94,Scheme No. 73,11.93,172,,Incomplete,,
indore_ola,2025-01-28,17:05,Prime Sedan,MR 9,Geeta Bhawan,18.51,329,,Success,4.4,4.5
indore_ola,2025-01-05,13:34,Mini,Scheme No. 78,Patel Nagar,18.4,1036,,Success,4.7,3.5
indore_ola,2025-01-17,07:17,Mini,Patel Nagar,Bada Gwaltoli,12.59,330,,Success,4.4,4.4
indore_ola,2025-01-25,02:02,Mini,RNT Marg,Annapurna,4.65,267,,Success,3.7,4.8
indore_ola,2025-01-18,23:29,Bike,Chhoti Gwaltoli,Sapna Sangeeta,5.5,1234,,Canceled by Customer,,
indore_ola,2025-01-16,23:32,Prime SUV,Sudama Nagar,Lasudia Mori,12.7,802,,Incomplete,,
indore_ola,2025-01-16,04:16,eBike,Bhanwarkuan,Pipliyahana,12.81,368,,Success,3.7,4.6
indore_ola,2025-01-03,23:59,Prime Plus,South Tukoganj,Scheme No. 78,18.35,469,,Canceled by Customer,,
indore_ola,2025-01-04,08:48,Prime SUV,Bada Gwaltoli,Malharganj,18.49,618,,Canceled by Driver,,
indore_ola,2025-01-03,11:03,eBike,Saket Nagar,Scheme No. 140,16.25,609,,Canceled by Driver,,
indore_ola,2025-01-24,07:42,eBike,Sapna Sangeeta,Annapurna,19.57,822,,Success,3.3,3.9
indore_ola,2025-01-22,13:00,Prime Sedan,Mhow Naka,Rajendra Nagar,2.34,391,,Success,4.7,4.0
indore_ola,2025-01-08,04:11,eBike,Malharganj,MR 9,15.48,320,,Success,3.9,3.0
indore_ola,2025-01-24,16:24,eBike,Scheme No. 114,Patel Nagar,7.08,760,,Canceled by Customer,,
indore_ola,2025-01-04,21:40,Prime Sedan,Scheme No. 71,Rajendra Nagar,13.95,1047,,Canceled by Driver,,
indore_ola,2025-01-17,14:05,Prime Plus,Sudama Nagar,Scheme No. 140,10.41,881,,Incomplete,,
indore_ola,2025-01-11,04:35,Prime Sedan,Super Corridor,Sapna Sangeeta,11.94,625,,Canceled by Driver,,
indore_ola,2025-01-07,10:03,Mini,Scheme No. 71,Saket Nagar,11.8,219,,Success,4.2,3.4
indore_ola,2025-01-11,09:15,Auto,Sapna Sangeeta,Geeta Bhawan,4.94,190,,Success,4.8,4.4
indore_ola,2025-01-16,15:23,Auto,Palasia,Scheme No. 94,14.7,263,,Canceled by Driver,,
indore_ola,2025-01-25,21:40,eBike,LIG Colony,Patel Nagar,10.51,673,,Incomplete,,
indore_ola,2025-01-05,13:26,Bike,Banganga,Navlakha,4.0,723,,Canceled by Customer,,
indore_ola,2025-01-31,04:15,Auto,Scheme No. 74,Bada Gwaltoli,8.68,407,,Incomplete,,
indore_ola,2025-01-14,09:10,Mini,Scheme No. 71,Scheme No. 72,17.0,713,,Success,3.1,4.6
indore_ola,2025-01-17,16:06,Mini,Scheme No. 78,MR 10,6.87,104,,Success,4.4,3.5
indore_ola,2025-01-15,10:14,Prime SUV,Pipliyahana,Scheme No. 73,13.54,419,,Success,3.8,4.0
indore_ola,2025-01-17,21:54,eBike,Rajendra Nagar,MR 2,8.53,319,,Success,3.6,4.6
indore_ola,2025-01-23,20:14,Prime Plus,Scheme No. 54,Lokmanya Nagar,7.3,266,,Success,3.8,4.2
indore_ola,2025-01-07,16:39,eBike,Bhanwarkuan,Scheme No. 72,7.32,439,,Success,3.6,4.8
indore_ola,2025-01-05,00:33,Prime SUV,LIG Colony,Rajendra Nagar,13.27,397,,Canceled by Driver,,
indore_ola,2025-01-04,02:32,Prime Sedan,MR 4,Rajendra Nagar,10.8,627,,Incomplete,,
indore_ola,2025-01-30,16:51,Auto,Scheme No. 54,Annapurna,8.81,344,,Success,3.2,3.8
indore_ola,2025-01-15,01:39,Prime SUV,Tilak Nagar,Banganga,3.13,297,,Success,3.2,4.4
indore_ola,2025-01-12,23:09,Prime Plus,Malharganj,RNT Marg,3.4,318,,Canceled by Customer,,
indore_ola,2025-01-07,17:37,Auto,Saket Nagar,Hira Nagar,4.44,622,,Success,4.6,3.1
indore_ola,2025-01-18,02:30,eBike,Rau,MR 2,13.88,1450,,Canceled by Customer,,
indore_ola,2025-01-04,05:00,eBike,Scheme No. 140,Scheme No. 54,11.64,1155,,Canceled by Customer,,
indore_ola,2025-01-30,19:07,Auto,LIG Colony,Tilak Nagar,19.77,137,,Canceled by Customer,,
indore_ola,2025-01-29,01:23,Prime Sedan,MR 2,Super Corridor,8.4,429,,Success,4.0,4.1
indore_ola,2025-01-13,11:43,Prime SUV,Saket Nagar,Scheme No. 54,6.42,246,,Success,3.1,3.7
indore_ola,2025-01-21,06:36,Bike,Khajrana,Scheme No. 140,9.43,248,,Success,3.6,4.3
indore_ola,2025-01-18,13:50,Prime Plus,MR 3,Rajendra Nagar,15.56,378,,Canceled by Driver,,
indore_ola,2025-01-26,23:21,Auto,Aerodrome Road,Rau,19.42,1120,,Canceled by Driver,,
indore_ola,2025-01-01,18:19,Auto,MR 4,Vijay Nagar,9.85,278,,Success,3.4,4.5
indore_ola,2025-01-16,21:17,Bike,LIG Colony,Banganga,8.17,208,,Incomplete,,
indore_ola,2025-01-11,12:27,Prime Sedan,Rajendra Nagar,Khajrana,16.68,181,,Success,3.6,3.3
indore_ola,2025-01-15,10:38,Mini,Scheme No. 71,Lokmanya Nagar,13.89,334,,Success,3.9,3.9
indore_ola,2025-01-02,14:45,Prime SUV,MR 10,MR 3,12.18,501,,Canceled by Customer,,
indore_ola,2025-01-22,16:33,Prime Plus,Sudama Nagar,Navlakha,2.17,348,,Canceled by Driver,,
indore_ola,2025-01-26,12:05,eBike,Bada Gwaltoli,Aerodrome Road,17.1,739,,Success,5.0,3.6
indore_ola,2025-01-19,23:30,Bike,Juni Indore,Sapna Sangeeta,19.38,724,,Canceled by Driver,,
indore_ola,2025-01-28,06:54,eBike,Aerodrome Road,Pipliyahana,3.22,708,,Success,4.3,4.1
indore_ola,2025-01-10,10:42,Prime Sedan,Ring Road,Hira Nagar,5.01,395,,Incomplete,,
indore_ola,2025-01-31,22:08,Auto,Super Corridor,Scheme No. 78,5.5,260,,Canceled by Driver,,
indore_ola,2025-01-12,21:02,eBike,Lasudia Mori,Saket Nagar,2.37,1405,,Success,3.5,4.3
indore_ola,2025-01-20,05:20,Mini,Bhanwarkuan,Sapna Sangeeta,7.21,250,,Incomplete,,
indore_ola,2025-01-16,13:11,Bike,MG Road,Scheme No. 78,2.64,219,,Canceled by Driver,,
indore_ola,2025-01-24,13:57,Prime SUV,Scheme No. 71,Scheme No. 73,12.7,119,,Success,4.7,3.5
indore_ola,2025-01-03,01:59,Bike,Mhow Naka,MR 3,3.87,459,,Success,3.9,4.9
indore_ola,2025-01-11,23:07,Prime Plus,Geeta Bhawan,Tilak Nagar,2.6,613,,Success,4.8,4.1
indore_ola,2025-01-06,23:53,Auto,AB Road,Geeta Bhawan,9.17,453,,Success,5.0,3.5
indore_ola,2025-01-09,00:41,Auto,Scheme No. 73,Lasudia Mori,7.94,142,,Canceled by Customer,,
indore_ola,2025-01-09,12:39,Mini,Hira Nagar,Juni Indore,8.67,175,,Success,4.9,3.6
indore_ola,2025-01-08,22:09,Prime Plus,Super Corridor,Lasudia Mori,19.5,449,,Canceled by Driver,,
indore_ola,2025-01-14,05:14,eBike,Lasudia Mori,MG Road,16.67,463,,Success,3.4,4.3
indore_ola,2025-01-28,03:46,Prime Plus,Bhanwarkuan,Silicon City,17.27,584,,Success,4.5,3.2
indore_ola,2025-01-01,07:04,Prime Sedan,Bada Gwaltoli,Geeta Bhawan,11.47,197,,Canceled by Customer,,
indore_ola,2025-01-06,04:56,Auto,Geeta Bhawan,MR 1,19.98,339,,Success,4.7,4.4
indore_ola,2025-01-23,00:57,Prime SUV,Scheme No. 94,MR 1,15.68,100,,Success,3.5,4.1
indore_ola,2025-01-07,03:32,Prime Sedan,Ring Road,MR 10,16.99,585,,Canceled by Driver,,
indore_ola,2025-01-31,06:02,eBike,MR 10,MR 1,2.4,445,,Incomplete,,
indore_ola,2025-01-29,15:17,eBike,Bada Gwaltoli,South Tukoganj,7.12,340,,Success,4.5,4.1
indore_ola,2025-01-06,19:33,Prime Sedan,Khajrana,Bada Gwaltoli,5.23,960,,Canceled by Driver,,
indore_ola,2025-01-01,05:23,Auto,Lasudia Mori,Vijay Nagar,4.89,131,,Success,3.1,3.3
indore_ola,2025-01-08,10:40,Prime Sedan,Juni Indore,Scheme No. 114,7.59,307,,Canceled by Driver,,
indore_ola,2025-01-03,03:48,eBike,Annapurna,Scheme No. 74,12.97,551,,Success,3.9,3.6
indore_ola,2025-01-05,08:07,Prime SUV,Scheme No. 74,MR 4,5.16,357,,Success,4.2,3.9
indore_ola,2025-01-17,11:18,Prime SUV,RNT Marg,Chhoti Gwaltoli,5.7,162,,Canceled by Driver,,
indore_ola,2025-01-11,15:58,Bike,MR 3,MG Road,17.63,606,,Success,3.0,4.4
indore_ola,2025-01-09,23:50,Bike,Scheme No. 72,MG Road,16.28,378,,Canceled by Driver,,
indore_ola,2025-01-19,23:10,eBike,Ring Road,Rajendra Nagar,16.25,220,,Incomplete,,
indore_ola,2025-01-28,20:45,Mini,Rajendra Nagar,Tilak Nagar,17.99,182,,Incomplete,,
indore_ola,2025-01-22,06:56,Prime Plus,Nanda Nagar,Scheme No. 140,8.35,274,,Canceled by Driver,,
indore_ola,2025-01-28,11:45,Prime SUV,Hira Nagar,Scheme No. 54,4.8,207,,Success,3.7,4.0
indore_ola,2025-01-23,22:17,Bike,Super Corridor,Scheme No. 140,18.15,210,,Canceled by Customer,,
indore_ola,2025-01-15,07:04,Bike,Chhoti Gwaltoli,Scheme No. 71,14.45,416,,Canceled by Driver,,
indore_ola,2025-01-11,13:39,Prime Plus,Saket Nagar,Navlakha,14.9,336,,Success,4.9,4.9
indore_ola,2025-01-11,20:42,Auto,Scheme No. 140,MR 9,12.27,1260,,Success,4.7,4.2
indore_ola,2025-01-31,03:54,Bike,MR 1,Scheme No. 54,15.21,126,,Incomplete,,
indore_ola,2025-01-20,14:23,Prime Sedan,Juni Indore,Sapna Sangeeta,4.35,292,,Success,3.0,4.8
indore_ola,2025-01-06,03:45,Prime Sedan,Pipliyahana,MR 2,15.96,425,,Success,3.7,4.5
indore_ola,2025-01-08,01:06,Bike,Scheme No. 73,Chhoti Gwaltoli,4.11,121,,Success,3.4,4.5
indore_ola,2025-01-03,01:01,Prime SUV,Rajendra Nagar,Navlakha,15.68,725,,Success,4.1,3.6
indore_ola,2025-01-15,21:16,Mini,Scheme No. 71,RNT Marg,13.87,482,,Success,3.7,3.7
indore_ola,2025-01-12,01:26,Prime Sedan,Mhow Naka,Scheme No. 54,12.73,712,,Success,3.9,3.5
indore_ola,2025-01-23,04:28,Prime Sedan,MR 9,MR 3,15.36,1000,,Success,4.6,4.3
indore_ola,2025-01-30,21:58,Auto,Nanda Nagar,Bhawarkua,3.26,484,,Success,3.9,3.3
indore_ola,2025-01-20,08:00,Bike,Pipliyahana,Lokmanya Nagar,8.83,456,,Incomplete,,
indore_ola,2025-01-12,03:47,Auto,Rajendra Nagar,Sapna Sangeeta,11.24,265,,Success,4.5,3.5
indore_ola,2025-01-30,13:32,Mini,Scheme No. 114,Mhow Naka,2.13,345,,Success,3.6,3.1
indore_ola,2025-01-28,20:50,Prime Plus,Rau,Lasudia Mori,4.84,254,,Success,4.9,4.0
indore_ola,2025-01-18,03:01,Bike,Banganga,LIG Colony,7.96,271,,Incomplete,,
indore_ola,2025-01-10,10:17,eBike,Rau,Scheme No. 94,11.31,272,,Incomplete,,
indore_ola,2025-01-16,19:59,Prime Plus,Patel Nagar,Scheme No. 71,5.6,360,,Success,3.9,4.5
indore_ola,2025-01-09,08:25,Bike,Bada Gwaltoli,RNT Marg,7.7,183,,Success,4.8,4.5
indore_ola,2025-01-02,00:16,Mini,Tilak Nagar,Scheme No. 114,17.67,431,,Success,4.6,4.5
indore_ola,2025-01-26,13:27,Bike,Khajrana,MR 1,12.23,375,,Canceled by Driver,,
indore_ola,2025-01-17,12:10,Auto,Bhanwarkuan,MR 2,4.24,273,,Success,3.6,4.5
indore_ola,2025-01-31,04:38,Auto,LIG Colony,Sudama Nagar,2.08,281,,Success,4.8,4.7
indore_ola,2025-01-22,04:49,Prime SUV,Scheme No. 73,RNT Marg,2.78,340,,Success,3.4,3.8
indore_ola,2025-01-16,17:58,Prime SUV,Bhawarkua,Nanda Nagar,3.42,682,,Canceled by Customer,,
indore_ola,2025-01-22,11:44,Prime SUV,Scheme No. 140,Tilak Nagar,7.89,516,,Incomplete,,
indore_ola,2025-01-19,03:09,Prime Plus,Malharganj,Saket Nagar,17.49,631,,Success,4.3,4.8
indore_ola,2025-01-31,06:41,Prime Plus,Lasudia Mori,Malharganj,8.8,327,,Incomplete,,
indore_ola,2025-01-22,01:32,Prime SUV,AB Road,Bhawarkua,7.75,375,,Success,4.9,4.8
indore_ola,2025-01-10,00:30,Mini,Chhoti Gwaltoli,Juni Indore,10.19,424,,Success,4.6,3.1
indore_ola,2025-01-21,03:57,eBike,Patel Nagar,LIG Colony,12.43,465,,Success,4.8,3.5
indore_ola,2025-01-20,12:23,eBike,Patel Nagar,MR 3,15.58,734,,Incomplete,,
indore_ola,2025-01-01,20:48,Bike,Khajrana,Scheme No. 74,18.4,195,,Canceled by Customer,,
indore_ola,2025-01-03,10:31,Prime Sedan,Vijay Nagar,Scheme No. 73,12.06,645,,Success,3.2,4.4
indore_ola,2025-01-22,15:26,Prime SUV,Scheme No. 94,RNT Marg,11.21,359,,Canceled by Customer,,
indore_ola,2025-01-05,18:28,Prime Plus,Silicon City,Scheme No. 71,6.49,717,,Incomplete,,
indore_ola,2025-01-31,05:02,eBike,Scheme No. 54,RNT Marg,5.69,264,,Success,4.8,4.8
indore_ola,2025-01-30,01:42,Prime SUV,Scheme No. 114,Lasudia Mori,18.9,782,,Success,3.2,4.5
indore_ola,2025-01-26,15:10,eBike,Scheme No. 140,LIG Colony,15.95,1345,,Success,3.2,3.4
indore_ola,2025-01-20,19:11,Mini,Super Corridor,Vijay Nagar,9.13,291,,Canceled by Driver,,
indore_ola,2025-01-31,14:26,Mini,MG Road,Scheme No. 72,4.77,331,,Success,3.7,4.3
indore_ola,2025-01-21,10:12,Mini,RNT Marg,Geeta Bhawan,14.85,160,,Success,4.2,3.4
indore_ola,2025-01-27,06:40,Prime Sedan,Chhoti Gwaltoli,Ring Road,8.74,1789,,Success,4.5,4.9
indore_ola,2025-01-17,03:59,Mini,Lokmanya Nagar,Sudama Nagar,2.89,126,,Canceled by Driver,,
indore_ola,2025-01-20,18:54,Auto,Aerodrome Road,MR 9,10.73,493,,Success,4.0,4.6
indore_ola,2025-01-26,03:54,eBike,Nanda Nagar,South Tukoganj,17.37,432,,Canceled by Driver,,
indore_ola,2025-01-02,02:51,Prime Sedan,Annapurna,Banganga,5.17,163,,Canceled by Customer,,
indore_ola,2025-01-24,06:50,Prime Sedan,Juni Indore,Aerodrome Road,14.22,679,,Success,4.9,4.6
indore_ola,2025-01-13,19:37,eBike,Bhawarkua,Scheme No. 73,5.04,422,,Canceled by Driver,,
indore_ola,2025-01-02,21:28,Prime Sedan,MR 1,Lasudia Mori,13.94,787,,Success,3.1,4.0
indore_ola,2025-01-05,09:58,Prime Sedan,RNT Marg,Scheme No. 73,11.06,498,,Success,3.3,3.4
indore_ola,2025-01-01,05:03,Prime Sedan,Rau,Sudama Nagar,5.27,337,,Success,4.5,3.4
indore_ola,2025-01-26,13:00,Prime Plus,Malharganj,MR 2,11.04,2728,,Incomplete,,
indore_ola,2025-01-17,06:49,Mini,Palasia,Hira Nagar,3.13,183,,Success,4.3,4.9
indore_ola,2025-01-11,08:36,Mini,MR 4,MR 3,17.51,264,,Canceled by Customer,,
indore_ola,2025-01-29,07:08,Bike,Annapurna,Sudama Nagar,16.28,396,,Success,4.1,4.8
indore_ola,2025-01-16,08:54,Prime SUV,MR 2,MR 3,2.08,691,,Success,4.7,4.2
indore_ola,2025-01-30,23:47,Mini,Aerodrome Road,MR 1,9.99,852,,Success,4.5,3.8
indore_ola,2025-01-27,22:01,Prime SUV,Saket Nagar,MR 2,19.95,167,,Canceled by Customer,,
indore_ola,2025-01-19,13:48,Bike,Bada Gwaltoli,AB Road,14.22,1020,,Incomplete,,
indore_ola,2025-01-07,20:53,Prime Plus,Scheme No. 71,AB Road,11.47,120,,Success,3.4,3.0
indore_ola,2025-01-19,13:52,eBike,Scheme No. 94,Scheme No. 114,19.16,1644,,Canceled by Driver,,
indore_ola,2025-01-10,09:42,Prime SUV,Bada Gwaltoli,Chhoti Gwaltoli,11.18,478,,Incomplete,,
indore_ola,2025-01-06,03:44,Mini,Juni Indore,Bhanwarkuan,13.71,299,,Incomplete,,
indore_ola,2025-01-07,13:59,Auto,Ring Road,MR 9,5.5,554,,Success,3.1,3.4
indore_ola,2025-01-18,10:53,Prime SUV,Khajrana,Sudama Nagar,8.53,574,,Success,3.7,4.4
indore_ola,2025-01-06,10:17,Mini,Patel Nagar,LIG Colony,14.7,190,,Canceled by Driver,,
indore_ola,2025-01-24,10:12,Mini,Scheme No. 94,Lasudia Mori,19.28,433,,Success,3.7,3.8
indore_ola,2025-01-06,22:21,eBike,Scheme No. 73,Nanda Nagar,13.13,470,,Success,4.8,3.7
indore_ola,2025-01-06,07:38,Auto,Ring Road,Scheme No. 54,18.56,723,,Success,4.3,3.2
